X,Y,id,left_fm,right_fm,min_offset,strat_offset
512065.727741545,7507575.13874484,Fault_14378,Brockman_Iron_Formation,Brockman_Iron_Formation,0.0,000
512542.14497826004,7507461.154573885,Fault_14378,Brockman_Iron_Formation,Weeli_Wolli_Formation,0.0,001
513116.864673895,7507292.65981571,Fault_14378,Brockman_Iron_Formation,Weeli_Wolli_Formation,0.0,001
513805.46962143003,7506999.415589555,Fault_14378,Weeli_Wolli_Formation,Woongarra_Rhyolite,0.0,001
514262.169788075,7506748.67044931,Fault_14378,Woongarra_Rhyolite,Woongarra_Rhyolite,0.0,000
514543.620581645,7506520.9247708,Fault_14378,Woongarra_Rhyolite,Boolgeeda_Iron_Formation,0.0,001
514783.149880845,7506253.685230475,Fault_14378,Woongarra_Rhyolite,Boolgeeda_Iron_Formation,0.0,001
514902.18941146496,7506081.935303779,Fault_14378,Woongarra_Rhyolite,Turee_Creek_Group,237.0,002
515063.779266065,7505847.179344355,Fault_14378,Boolgeeda_Iron_Formation,Turee_Creek_Group,0.0,001
515211.21887999005,7505601.93000025,Fault_14378,Boolgeeda_Iron_Formation,Turee_Creek_Group,0.0,001
515469.272983115,7504976.930499295,Fault_14378,Turee_Creek_Group,Turee_Creek_Group,0.0,000
515716.785474665,7504391.935296645,Fault_14378,Turee_Creek_Group,Turee_Creek_Group,0.0,000
516066.798789935,7503782.190207856,Fault_14378,Turee_Creek_Group,Turee_Creek_Group,0.0,000
516477.12082987,7503101.6911627855,Fault_14378,Turee_Creek_Group,Turee_Creek_Group,0.0,000
516711.29336920497,7502791.1922792755,Fault_14378,Boolgeeda_Iron_Formation,Turee_Creek_Group,0.0,001
516914.21942725,7502524.291497925,Fault_14378,Woongarra_Rhyolite,Turee_Creek_Group,237.0,002
516975.39515187,7502445.79019513,Fault_14378,Woongarra_Rhyolite,Turee_Creek_Group,237.0,002
517183.21985466,7502214.695089551,Fault_14378,Woongarra_Rhyolite,Boolgeeda_Iron_Formation,0.0,001
517410.24131636997,7501945.69479976,Fault_14378,Woongarra_Rhyolite,Woongarra_Rhyolite,0.0,000
517533.215276495,7501731.688644705,Fault_14378,Weeli_Wolli_Formation,Woongarra_Rhyolite,0.0,001
517750.208918385,7501402.189643415,Fault_14378,Weeli_Wolli_Formation,Weeli_Wolli_Formation,0.0,000
517925.971068555,7501176.691061866,Fault_14378,Brockman_Iron_Formation,Weeli_Wolli_Formation,0.0,001
518251.72342526,7500808.9414484,Fault_14378,Brockman_Iron_Formation,Brockman_Iron_Formation,0.0,000
518670.037832475,7500254.69564121,Fault_14378,Brockman_Iron_Formation,Brockman_Iron_Formation,0.0,000
518827.22006215,7499969.94464075,Fault_14378,Brockman_Iron_Formation,Brockman_Iron_Formation,0.0,000
518875.78955016,7499813.20026185,Fault_14378,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Brockman_Iron_Formation,0.0,001
518936.00486214005,7499618.955887115,Fault_14378,Mount_McRae_Shale_and_Mount_Sylvia_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,0.0,000
518983.084471315,7499466.951273045,Fault_14378,Wittenoom_Formation,Mount_McRae_Shale_and_Mount_Sylvia_Formation,0.0,001
519054.76059129497,7499235.694950489,Fault_14378,Wittenoom_Formation,Wittenoom_Formation,0.0,000
519122.73250509,7499016.444539145,Fault_14378,Marra_Mamba_Iron_Formation,Wittenoom_Formation,0.0,001
519170.641140095,7498882.699791845,Fault_14378,Marra_Mamba_Iron_Formation,Wittenoom_Formation,0.0,001
519225.554936655,7498746.200688065,Fault_14378,Marra_Mamba_Iron_Formation,Marra_Mamba_Iron_Formation,0.0,000
519293.931412435,7498576.195954865,Fault_14378,Jeerinah_Formation,Marra_Mamba_Iron_Formation,0.0,001
519558.87512708,7497942.94393346,Fault_14378,Jeerinah_Formation,Jeerinah_Formation,0.0,000
519892.23847493,7497174.19512946,Fault_14378,Bunjinah_Formation,Jeerinah_Formation,250.0,002
520105.748433735,7496603.445934755,Fault_14378,Bunjinah_Formation,Jeerinah_Formation,250.0,002
520420.071906525,7495837.94772675,Fault_14378,Bunjinah_Formation,Bunjinah_Formation,0.0,000
515409.930095275,7509833.382116061,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
515353.72853694,7509816.387761375,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
514977.82853562,7509771.669726445,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
514308.42936001497,7509663.910563125,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
513587.029963695,7509527.155432845,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
513100.51956535,7509554.149790226,Fault_15552,Wittenoom_Formation,Marra_Mamba_Iron_Formation,0.0,001
512885.20872182003,7509742.899644496,Fault_15552,Marra_Mamba_Iron_Formation,Marra_Mamba_Iron_Formation,0.0,000
512687.36774169,7509913.89563424,Fault_15552,Marra_Mamba_Iron_Formation,Jeerinah_Formation,0.0,001
512180.44340733,7510298.63698231,Fault_15552,Jeerinah_Formation,Jeerinah_Formation,0.0,000
511587.44455407,7510728.880757225,Fault_15552,Jeerinah_Formation,Fortescue_Group,0.0,001
511289.54635417496,7510934.125703786,Fault_15552,Jeerinah_Formation,Jeerinah_Formation,0.0,000
511017.736949465,7511183.371315051,Fault_15552,Fortescue_Group,Jeerinah_Formation,0.0,001
510681.051020695,7511584.0781383,Fault_15552,Jeerinah_Formation,Bunjinah_Formation,250.0,002
510485.044008275,7511826.8237996,Fault_15552,Jeerinah_Formation,Bunjinah_Formation,250.0,002
510198.97949494503,7512193.361285079,Fault_15552,Bunjinah_Formation,Bunjinah_Formation,0.0,000
509526.22350791004,7513139.10601928,Fault_15552,Bunjinah_Formation,Bunjinah_Formation,0.0,000
508667.16124360496,7514359.3399254,Fault_15552,Bunjinah_Formation,Bunjinah_Formation,0.0,000
522085.009568905,7512240.264653015,Fault_16769,Jeerinah_Formation,Jeerinah_Formation,0.0,000
521361.26500248,7512498.753991225,Fault_16769,Fortescue_Group,Jeerinah_Formation,0.0,001
520675.33438215,7512683.74599312,Fault_16769,Jeerinah_Formation,Jeerinah_Formation,0.0,000
519992.52524632495,7512862.480917284,Fault_16769,Jeerinah_Formation,Fortescue_Group,0.0,001
519246.135642285,7513038.464873144,Fault_16769,Fortescue_Group,Jeerinah_Formation,0.0,001
518849.08546585497,7513123.45952764,Fault_16769,Fortescue_Group,Jeerinah_Formation,0.0,001
518766.96091325,7513148.209522985,Fault_16769,Fortescue_Group,Bunjinah_Formation,0.0,001
518125.189531335,7513262.95056688,Fault_16769,Jeerinah_Formation,Bunjinah_Formation,250.0,002
516946.00209602003,7513454.93152797,Fault_16769,Bunjinah_Formation,Bunjinah_Formation,0.0,000
